source,date,mmdd,month,day,weekday,value,abundance,description
watershed_wq_temperature,2024-04-25,04-25,April,25,Thursday,11.7,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-01,05-01,May,1,Wednesday,10.9,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-02,05-02,May,2,Thursday,17.6,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-03,05-03,May,3,Friday,17.4,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-06,05-06,May,6,Monday,10.7,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-07,05-07,May,7,Tuesday,9.2,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-09,05-09,May,9,Thursday,5.6,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-10,05-10,May,10,Friday,9.3,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-13,05-13,May,13,Monday,13.0,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-14,05-14,May,14,Tuesday,10.4,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-15,05-15,May,15,Wednesday,11.5,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-16,05-16,May,16,Thursday,14.75,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-17,05-17,May,17,Friday,11.7,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-20,05-20,May,20,Monday,10.1,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-21,05-21,May,21,Tuesday,11.8,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-22,05-22,May,22,Wednesday,13.8,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-24,05-24,May,24,Friday,23.35,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-28,05-28,May,28,Tuesday,18.55,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-29,05-29,May,29,Wednesday,19.5,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-05-30,05-30,May,30,Thursday,6.3,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-03,06-03,June,3,Monday,19.95,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-04,06-04,June,4,Tuesday,16.7,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-05,06-05,June,5,Wednesday,13.850000000000001,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-06,06-06,June,6,Thursday,10.7,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-07,06-07,June,7,Friday,14.25,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-10,06-10,June,10,Monday,12.45,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-11,06-11,June,11,Tuesday,15.2,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-13,06-13,June,13,Thursday,16.4,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-14,06-14,June,14,Friday,6.3,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-17,06-17,June,17,Monday,17.0,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-18,06-18,June,18,Tuesday,14.1,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-20,06-20,June,20,Thursday,17.0,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-21,06-21,June,21,Friday,13.3,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-24,06-24,June,24,Monday,27.1,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-06-25,06-25,June,25,Tuesday,21.1,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-01,07-01,July,1,Monday,16.1,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-02,07-02,July,2,Tuesday,19.7,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-03,07-03,July,3,Wednesday,22.4,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-08,07-08,July,8,Monday,14.0,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-09,07-09,July,9,Tuesday,16.2,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-10,07-10,July,10,Wednesday,14.5,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-11,07-11,July,11,Thursday,9.5,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-12,07-12,July,12,Friday,25.1,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-15,07-15,July,15,Monday,24.9,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-16,07-16,July,16,Tuesday,24.4,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-17,07-17,July,17,Wednesday,17.45,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-18,07-18,July,18,Thursday,17.6,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-19,07-19,July,19,Friday,15.3,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-22,07-22,July,22,Monday,21.35,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-23,07-23,July,23,Tuesday,28.1,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-07-29,07-29,July,29,Monday,14.65,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-01,08-01,August,1,Thursday,10.45,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-02,08-02,August,2,Friday,25.7,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-05,08-05,August,5,Monday,17.15,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-06,08-06,August,6,Tuesday,18.8,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-07,08-07,August,7,Wednesday,14.5,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-08,08-08,August,8,Thursday,12.1,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-12,08-12,August,12,Monday,16.0,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-13,08-13,August,13,Tuesday,13.3,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-14,08-14,August,14,Wednesday,15.7,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-15,08-15,August,15,Thursday,21.4,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-19,08-19,August,19,Monday,24.9,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-20,08-20,August,20,Tuesday,23.95,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-21,08-21,August,21,Wednesday,18.35,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-22,08-22,August,22,Thursday,16.25,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-26,08-26,August,26,Monday,25.4,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-27,08-27,August,27,Tuesday,21.6,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-08-28,08-28,August,28,Wednesday,16.0,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-03,09-03,September,3,Tuesday,17.3,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-04,09-04,September,4,Wednesday,15.1,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-05,09-05,September,5,Thursday,20.75,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-06,09-06,September,6,Friday,22.6,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-09,09-09,September,9,Monday,20.4,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-10,09-10,September,10,Tuesday,16.4,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-11,09-11,September,11,Wednesday,20.4,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-12,09-12,September,12,Thursday,16.2,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-13,09-13,September,13,Friday,9.0,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-16,09-16,September,16,Monday,17.75,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-17,09-17,September,17,Tuesday,16.6,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-18,09-18,September,18,Wednesday,14.9,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-20,09-20,September,20,Friday,5.3,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-23,09-23,September,23,Monday,15.4,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-24,09-24,September,24,Tuesday,15.3,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-09-25,09-25,September,25,Wednesday,12.7,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-01,10-01,October,1,Tuesday,13.9,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-02,10-02,October,2,Wednesday,15.600000000000001,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-03,10-03,October,3,Thursday,20.3,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-04,10-04,October,4,Friday,19.4,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-07,10-07,October,7,Monday,15.5,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-08,10-08,October,8,Tuesday,18.9,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-09,10-09,October,9,Wednesday,20.0,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-10,10-10,October,10,Thursday,18.5,Very High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-11,10-11,October,11,Friday,10.2,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-15,10-15,October,15,Tuesday,16.1,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-16,10-16,October,16,Wednesday,15.3,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-17,10-17,October,17,Thursday,14.05,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-18,10-18,October,18,Friday,9.5,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-21,10-21,October,21,Monday,14.3,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-22,10-22,October,22,Tuesday,15.1,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-23,10-23,October,23,Wednesday,15.3,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-25,10-25,October,25,Friday,14.6,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-28,10-28,October,28,Monday,12.6,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-10-29,10-29,October,29,Tuesday,14.75,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-01,11-01,November,1,Friday,13.05,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-04,11-04,November,4,Monday,13.3,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-06,11-06,November,6,Wednesday,13.850000000000001,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-07,11-07,November,7,Thursday,15.9,High,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-08,11-08,November,8,Friday,14.2,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-12,11-12,November,12,Tuesday,12.7,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-13,11-13,November,13,Wednesday,12.85,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-14,11-14,November,14,Thursday,13.2,Medium,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-15,11-15,November,15,Friday,11.6,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-18,11-18,November,18,Monday,11.35,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-19,11-19,November,19,Tuesday,10.95,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-20,11-20,November,20,Wednesday,12.05,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-11-22,11-22,November,22,Friday,6.5,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
